Age,Job,Marital,Education,Housing,Loan,Contact,Duration,Success
41,admin.,single,university.degree,yes,yes,cellular,45,no
37,admin.,married,university.degree,yes,no,cellular,124,no
55,technician,single,professional.course,yes,no,cellular,42,no
58,admin.,divorced,university.degree,no,no,cellular,189,no
51,self-employed,married,university.degree,unknown,unknown,cellular,31,no
44,blue-collar,married,basic.6y,yes,no,cellular,11,no
56,unemployed,divorced,high.school,yes,no,cellular,109,no
52,technician,married,professional.course,yes,no,cellular,64,no
35,admin.,divorced,university.degree,yes,no,cellular,28,no
48,technician,married,professional.course,yes,yes,cellular,148,no
32,management,married,university.degree,yes,no,cellular,104,no
57,admin.,divorced,university.degree,yes,yes,cellular,65,no
45,admin.,divorced,high.school,yes,no,cellular,980,yes
39,admin.,single,high.school,unknown,unknown,cellular,206,no
54,technician,married,high.school,yes,no,cellular,82,no
47,admin.,married,university.degree,yes,no,cellular,45,no
31,services,married,high.school,yes,no,telephone,62,no
48,services,married,professional.course,no,no,cellular,10,no
55,admin.,single,university.degree,yes,no,cellular,16,no
35,admin.,divorced,university.degree,yes,no,cellular,102,no
54,admin.,married,university.degree,no,no,cellular,298,no
40,technician,married,university.degree,no,no,cellular,52,no
38,blue-collar,married,basic.6y,yes,yes,cellular,213,no
35,admin.,divorced,university.degree,yes,no,cellular,226,no
40,blue-collar,divorced,basic.4y,yes,no,cellular,58,no
37,blue-collar,married,basic.9y,yes,no,cellular,224,no
35,management,married,university.degree,no,no,cellular,207,no
39,services,divorced,unknown,yes,no,cellular,163,no
47,admin.,married,university.degree,no,no,cellular,103,no
56,services,single,high.school,yes,no,cellular,219,no
35,management,married,university.degree,yes,no,cellular,152,no
30,admin.,single,university.degree,no,no,cellular,171,no
31,unemployed,married,high.school,no,yes,cellular,94,no
39,services,married,high.school,no,yes,cellular,104,no
56,management,married,basic.9y,yes,yes,cellular,62,no
51,admin.,married,university.degree,no,yes,cellular,220,no
31,admin.,single,high.school,yes,yes,cellular,50,no
31,admin.,single,high.school,yes,yes,cellular,112,no
43,services,single,high.school,no,yes,cellular,53,no
56,services,married,basic.4y,yes,yes,cellular,119,no
50,management,married,professional.course,yes,no,cellular,381,no
41,management,divorced,university.degree,no,no,cellular,157,no
51,admin.,married,university.degree,yes,no,cellular,673,no
37,technician,single,professional.course,yes,no,cellular,347,no
50,unemployed,married,professional.course,yes,no,cellular,58,no
34,admin.,married,university.degree,yes,yes,cellular,85,no
37,admin.,married,university.degree,yes,no,cellular,224,no
47,admin.,married,university.degree,yes,no,cellular,127,no
40,unemployed,divorced,university.degree,no,no,cellular,366,no
33,admin.,married,university.degree,no,no,cellular,162,no
37,technician,divorced,high.school,yes,no,cellular,47,no
44,admin.,married,university.degree,no,no,cellular,311,no
34,admin.,divorced,university.degree,no,no,cellular,549,yes
36,admin.,married,basic.6y,yes,no,cellular,72,no
55,technician,married,professional.course,no,no,cellular,182,no
36,admin.,married,basic.6y,yes,yes,cellular,183,no
34,management,married,university.degree,no,no,cellular,158,no
57,admin.,divorced,university.degree,no,yes,cellular,48,no
55,housemaid,married,basic.4y,no,no,telephone,270,no
55,retired,single,university.degree,no,no,cellular,1199,no
44,blue-collar,married,basic.6y,yes,yes,cellular,36,no
40,management,married,university.degree,no,no,cellular,380,no
53,admin.,married,university.degree,yes,no,telephone,366,no
32,admin.,married,university.degree,yes,no,cellular,78,no
31,technician,married,professional.course,no,yes,cellular,161,no
48,technician,married,basic.4y,no,no,cellular,362,no
42,admin.,married,university.degree,no,no,cellular,455,no
51,management,divorced,professional.course,no,no,cellular,83,no
49,technician,married,basic.4y,no,yes,cellular,295,no
53,admin.,divorced,university.degree,yes,no,cellular,551,no
46,admin.,single,high.school,yes,no,cellular,294,no
54,admin.,divorced,high.school,no,no,cellular,13,no
33,student,single,unknown,yes,no,cellular,353,no
34,technician,married,professional.course,yes,no,cellular,93,no
53,technician,married,unknown,no,no,cellular,138,no
50,entrepreneur,married,university.degree,no,no,cellular,48,no
32,technician,divorced,high.school,no,no,cellular,50,no
32,admin.,single,university.degree,yes,no,cellular,718,no
49,admin.,married,unknown,no,no,cellular,288,no
34,management,single,university.degree,unknown,unknown,telephone,114,no
29,technician,single,professional.course,no,no,cellular,161,no
57,blue-collar,married,basic.9y,no,yes,cellular,150,no
45,services,divorced,high.school,yes,no,cellular,120,no
41,self-employed,married,professional.course,yes,no,cellular,1571,yes
44,blue-collar,married,basic.6y,no,yes,cellular,240,no
49,self-employed,married,university.degree,yes,yes,cellular,198,no
51,admin.,married,high.school,yes,no,cellular,108,no
44,self-employed,married,professional.course,yes,no,telephone,47,no
57,management,married,university.degree,yes,yes,cellular,536,yes
39,technician,married,high.school,yes,no,cellular,408,no
56,services,single,high.school,yes,no,cellular,290,no
33,self-employed,married,university.degree,yes,no,cellular,229,no
33,admin.,married,university.degree,yes,no,telephone,148,no
52,management,divorced,university.degree,no,no,cellular,185,no
56,blue-collar,divorced,high.school,no,no,telephone,68,no
31,admin.,single,university.degree,yes,no,cellular,54,no
31,self-employed,single,university.degree,no,no,cellular,906,no
31,admin.,single,high.school,no,no,cellular,186,no
40,technician,married,university.degree,yes,no,cellular,124,no
56,retired,married,basic.4y,yes,no,cellular,481,yes
53,management,married,university.degree,yes,no,cellular,319,no
52,admin.,married,high.school,no,no,cellular,157,no
40,management,married,university.degree,yes,no,cellular,106,no
57,services,married,unknown,yes,no,cellular,56,no
56,management,married,basic.9y,yes,no,telephone,94,no
45,self-employed,single,professional.course,no,no,cellular,123,no
41,technician,married,university.degree,yes,no,cellular,12,no
31,admin.,single,university.degree,yes,yes,cellular,75,no
34,admin.,married,university.degree,no,yes,cellular,408,no
49,unemployed,married,high.school,no,no,cellular,671,no
48,admin.,married,basic.9y,yes,yes,cellular,664,yes
59,self-employed,married,professional.course,no,no,cellular,383,no
38,technician,single,professional.course,yes,no,cellular,119,no
38,technician,single,professional.course,yes,yes,cellular,159,no
31,student,married,high.school,no,no,cellular,297,no
43,technician,single,high.school,no,no,cellular,61,no
55,technician,single,professional.course,no,no,cellular,142,no
37,technician,married,professional.course,yes,no,cellular,222,no
34,admin.,single,university.degree,no,no,telephone,34,no
46,management,married,high.school,no,no,cellular,79,no
39,admin.,single,unknown,no,no,cellular,188,no
40,management,married,high.school,yes,no,cellular,7,no
58,admin.,married,university.degree,no,no,telephone,186,no
31,technician,married,university.degree,yes,no,cellular,105,no
57,blue-collar,married,basic.9y,yes,no,telephone,126,no
36,admin.,single,high.school,yes,yes,telephone,661,no
37,entrepreneur,married,university.degree,yes,no,telephone,45,no
30,blue-collar,married,high.school,yes,yes,cellular,14,no
50,blue-collar,married,unknown,no,no,telephone,20,no
29,management,single,university.degree,yes,no,cellular,155,no
48,technician,married,professional.course,no,no,cellular,78,no
44,admin.,married,high.school,no,no,cellular,10,no
46,self-employed,married,professional.course,yes,no,telephone,379,no
47,technician,married,unknown,yes,no,cellular,57,no
36,admin.,married,university.degree,yes,no,cellular,85,no
53,management,married,university.degree,yes,yes,cellular,106,no
53,admin.,married,high.school,yes,no,cellular,50,no
56,blue-collar,married,basic.9y,yes,no,cellular,757,no
47,technician,married,unknown,yes,no,cellular,624,no
37,admin.,single,high.school,yes,no,cellular,103,no
44,entrepreneur,married,university.degree,yes,no,cellular,570,no
52,admin.,married,high.school,yes,no,cellular,139,no
56,technician,married,professional.course,no,no,cellular,157,no
35,management,married,university.degree,yes,no,cellular,579,yes
40,student,single,high.school,no,no,cellular,328,no
46,unemployed,divorced,basic.4y,no,no,cellular,366,no
29,technician,single,professional.course,yes,no,cellular,1555,yes
39,housemaid,married,basic.9y,yes,no,cellular,150,no
57,admin.,divorced,university.degree,no,no,cellular,69,no
34,admin.,single,university.degree,no,no,cellular,139,no
51,technician,married,professional.course,yes,no,cellular,51,no
51,admin.,married,university.degree,yes,yes,cellular,175,no
50,retired,married,university.degree,no,no,cellular,128,no
53,technician,married,professional.course,yes,no,cellular,11,no
41,technician,married,professional.course,yes,no,cellular,82,no
30,admin.,single,university.degree,yes,yes,telephone,33,no
45,technician,married,professional.course,yes,yes,cellular,52,no
51,management,married,university.degree,yes,no,cellular,289,no
43,technician,married,university.degree,no,yes,cellular,43,no
32,admin.,divorced,university.degree,yes,no,cellular,101,no
50,technician,married,professional.course,no,no,cellular,402,no
45,admin.,divorced,university.degree,no,yes,cellular,59,no
50,retired,single,university.degree,yes,no,cellular,39,no
41,management,divorced,university.degree,no,no,cellular,57,no
57,technician,divorced,professional.course,unknown,unknown,cellular,87,no
55,management,divorced,university.degree,no,no,cellular,89,no
40,management,married,university.degree,no,no,cellular,608,no
50,admin.,divorced,high.school,yes,no,cellular,430,no
58,management,married,basic.4y,no,no,cellular,240,no
42,technician,single,professional.course,yes,no,cellular,173,no
53,management,married,university.degree,no,no,cellular,137,no
34,technician,married,professional.course,yes,yes,cellular,379,no
49,management,married,university.degree,no,no,cellular,1036,no
42,technician,divorced,professional.course,no,no,cellular,675,no
40,management,single,university.degree,no,no,cellular,139,no
54,admin.,divorced,high.school,no,yes,cellular,377,no
29,technician,single,professional.course,no,no,cellular,394,no
34,admin.,single,university.degree,no,no,cellular,70,no
38,technician,single,professional.course,no,no,cellular,519,no
53,self-employed,married,university.degree,yes,no,cellular,61,no
50,technician,married,university.degree,no,no,cellular,302,no
57,admin.,married,high.school,yes,no,cellular,41,no
37,self-employed,married,university.degree,no,no,telephone,39,no
35,admin.,single,university.degree,no,no,cellular,360,no
37,unemployed,single,university.degree,yes,no,cellular,230,no
51,admin.,divorced,basic.9y,yes,no,cellular,155,no
54,technician,single,high.school,yes,no,cellular,32,no
30,entrepreneur,divorced,high.school,no,no,telephone,61,no
34,technician,married,professional.course,yes,no,cellular,251,no
57,management,married,university.degree,yes,yes,cellular,22,no
57,services,married,unknown,no,no,cellular,58,no
46,technician,married,professional.course,no,no,cellular,38,no
31,admin.,single,university.degree,yes,no,cellular,36,no
43,housemaid,married,basic.4y,no,no,cellular,165,no
48,unemployed,married,professional.course,yes,yes,telephone,83,no
56,admin.,divorced,university.degree,yes,no,cellular,11,no
46,technician,married,professional.course,no,yes,cellular,98,no
41,blue-collar,married,unknown,yes,no,cellular,663,yes
53,admin.,divorced,high.school,yes,yes,telephone,544,no
57,technician,married,university.degree,yes,no,cellular,39,no
53,blue-collar,married,basic.4y,no,no,cellular,122,no
48,technician,married,professional.course,yes,yes,cellular,695,no
31,admin.,single,high.school,yes,no,cellular,369,no
44,entrepreneur,married,university.degree,no,no,cellular,88,no
47,admin.,married,basic.9y,yes,no,telephone,64,no
43,services,single,high.school,yes,no,cellular,216,no
36,admin.,single,high.school,yes,no,cellular,90,no
32,management,single,university.degree,yes,yes,cellular,164,no
40,management,married,university.degree,no,no,cellular,147,no
37,self-employed,married,university.degree,no,no,cellular,169,no
30,student,single,university.degree,no,no,cellular,585,no
49,admin.,married,high.school,yes,no,cellular,36,no
53,management,married,university.degree,yes,no,cellular,129,no
37,management,married,university.degree,yes,no,cellular,33,no
42,self-employed,married,university.degree,yes,no,cellular,888,no
56,admin.,married,university.degree,no,no,cellular,808,yes
43,technician,married,professional.course,no,no,cellular,14,no
51,housemaid,married,high.school,no,yes,cellular,305,no
44,technician,single,professional.course,yes,no,cellular,18,no
57,blue-collar,married,basic.9y,yes,yes,cellular,134,no
44,admin.,married,university.degree,no,no,cellular,77,no
51,services,single,high.school,no,no,cellular,107,no
56,admin.,married,basic.4y,yes,no,cellular,382,no
56,services,married,basic.4y,yes,no,cellular,39,no
52,blue-collar,married,basic.9y,no,no,cellular,13,no
51,blue-collar,married,basic.9y,no,no,cellular,1032,no
48,admin.,married,university.degree,no,no,cellular,634,no
34,admin.,married,university.degree,yes,no,cellular,138,no
47,management,married,high.school,yes,yes,cellular,225,no
42,services,divorced,high.school,yes,no,cellular,855,no
30,admin.,single,university.degree,no,no,cellular,258,no
46,technician,married,professional.course,yes,yes,cellular,484,no
51,technician,married,professional.course,yes,no,cellular,229,no
43,technician,married,university.degree,yes,no,cellular,330,no
33,admin.,married,university.degree,yes,no,cellular,41,no
29,admin.,single,university.degree,yes,yes,cellular,1222,yes
58,management,divorced,university.degree,yes,no,telephone,39,no
54,admin.,divorced,high.school,no,no,cellular,639,no
